date,close
2024-04-16,7164.80712890625
2024-04-17,7130.8408203125
2024-04-18,7166.81396484375
2024-04-19,7087.31689453125
2024-04-22,7073.81982421875
2024-04-23,7110.81298828125
2024-04-24,7174.533203125
2024-04-25,7155.2939453125
2024-04-26,7036.0751953125
2024-04-29,7155.7841796875
2024-04-30,7234.19677734375
2024-05-02,7117.4248046875
2024-05-03,7134.72412109375
2024-05-06,7135.89013671875
2024-05-07,7123.61181640625
2024-05-08,7088.794921875
2024-05-13,7099.26123046875
2024-05-14,7083.76318359375
2024-05-15,7179.8310546875
2024-05-16,7246.69580078125
2024-05-17,7317.23779296875
2024-05-20,7266.69091796875
2024-05-21,7186.037109375
2024-05-22,7222.3818359375
2024-05-27,7176.419921875
2024-05-28,7253.6259765625
2024-05-29,7140.22900390625
2024-05-30,7034.14208984375
2024-05-31,6970.73583984375
2024-06-03,7036.19091796875
2024-06-04,7099.31201171875
2024-06-05,6947.669921875
2024-06-06,6974.89697265625
2024-06-07,6897.9501953125
2024-06-10,6921.5478515625
2024-06-11,6855.69091796875
2024-06-12,6850.09716796875
2024-06-13,6831.56396484375
2024-06-14,6734.83203125
2024-06-19,6726.9189453125
2024-06-20,6819.32080078125
2024-06-21,6879.97802734375
2024-06-24,6889.1650390625
2024-06-25,6882.7041015625
2024-06-26,6905.64208984375
2024-06-27,6967.951171875
2024-06-28,7063.5771484375
2024-07-01,7139.6259765625
2024-07-02,7125.14208984375
2024-07-03,7196.7548828125
2024-07-04,7220.88916015625
2024-07-05,7253.3720703125
2024-07-08,7250.97705078125
2024-07-09,7269.80078125
2024-07-10,7287.0419921875
2024-07-11,7300.4072265625
2024-07-12,7327.580078125
2024-07-15,7278.86279296875
2024-07-16,7224.29296875
2024-07-17,7224.2177734375
2024-07-18,7321.07080078125
2024-07-19,7294.4951171875
2024-07-22,7321.97607421875
2024-07-23,7313.85693359375
2024-07-24,7262.7587890625
2024-07-25,7240.27685546875
2024-07-26,7288.1669921875
2024-07-29,7288.89697265625
2024-07-30,7241.86376953125
2024-07-31,7255.76220703125
2024-08-01,7325.98486328125
2024-08-02,7308.123046875
2024-08-05,7059.65283203125
2024-08-06,7129.21484375
2024-08-07,7212.130859375
2024-08-08,7195.12109375
2024-08-09,7256.99609375
2024-08-12,7297.625
2024-08-13,7356.63818359375
2024-08-14,7436.0390625
2024-08-15,7409.5009765625
2024-08-16,7432.08984375
2024-08-19,7466.8310546875
