date,open,high,low,close,volume
2024-04-16,600.0,620.0,580.0,595.0,1022500
2024-04-17,595.0,600.0,595.0,595.0,200400
2024-04-18,595.0,600.0,570.0,595.0,380000
2024-04-19,595.0,595.0,590.0,590.0,28600
2024-04-22,595.0,595.0,585.0,585.0,51200
2024-04-23,585.0,590.0,575.0,580.0,286200
2024-04-24,570.0,580.0,570.0,575.0,10400
2024-04-25,580.0,580.0,570.0,575.0,252700
2024-04-26,575.0,585.0,570.0,570.0,197000
2024-04-29,570.0,595.0,570.0,570.0,134500
2024-04-30,580.0,580.0,570.0,570.0,73600
2024-05-02,570.0,590.0,570.0,585.0,20800
2024-05-03,575.0,580.0,575.0,575.0,55500
2024-05-06,575.0,615.0,575.0,575.0,44900
2024-05-07,600.0,600.0,575.0,580.0,247500
2024-05-08,575.0,580.0,575.0,580.0,9400
2024-05-13,580.0,580.0,570.0,575.0,148000
2024-05-14,575.0,575.0,575.0,575.0,100
2024-05-15,570.0,570.0,560.0,560.0,241200
2024-05-16,575.0,575.0,570.0,570.0,407100
2024-05-17,575.0,575.0,570.0,575.0,339900
2024-05-20,590.0,650.0,575.0,575.0,471400
2024-05-21,580.0,580.0,570.0,575.0,286100
2024-05-22,585.0,585.0,585.0,585.0,500
2024-05-27,585.0,620.0,585.0,605.0,14900
2024-05-28,605.0,615.0,590.0,595.0,85800
2024-05-29,605.0,605.0,590.0,590.0,69200
2024-05-30,610.0,615.0,590.0,615.0,154400
2024-05-31,575.0,595.0,575.0,575.0,127000
2024-06-03,575.0,595.0,575.0,595.0,3500
2024-06-04,550.0,580.0,550.0,565.0,10600
2024-06-05,565.0,565.0,560.0,560.0,2800
2024-06-06,545.0,560.0,545.0,555.0,251500
2024-06-07,555.0,565.0,555.0,565.0,400
2024-06-10,540.0,570.0,540.0,570.0,400
2024-06-11,570.0,570.0,565.0,565.0,20500
2024-06-12,565.0,565.0,565.0,565.0,1400
2024-06-13,510.0,560.0,510.0,550.0,3300
2024-06-14,550.0,620.0,550.0,605.0,1153000
2024-06-19,580.0,605.0,565.0,595.0,1305100
2024-06-20,585.0,695.0,565.0,630.0,2258800
