date,open,high,low,close,volume
2024-04-16,65.0,72.0,65.0,67.0,7713500
2024-04-17,66.0,69.0,65.0,65.0,5225200
2024-04-18,57.0,69.0,57.0,65.0,7169500
2024-04-19,64.0,72.0,63.0,65.0,28998400
2024-04-22,59.0,65.0,59.0,64.0,7402800
2024-04-23,56.0,66.0,56.0,65.0,4723900
2024-04-24,62.0,66.0,62.0,63.0,3153700
2024-04-25,57.0,64.0,57.0,62.0,4260400
2024-04-26,62.0,67.0,61.0,61.0,10318800
2024-04-29,55.0,63.0,55.0,61.0,5296400
2024-04-30,62.0,64.0,60.0,60.0,7089100
2024-05-02,60.0,77.0,60.0,71.0,122863500
2024-05-03,73.0,73.0,65.0,65.0,29091600
2024-05-06,65.0,74.0,64.0,68.0,39768400
2024-05-07,68.0,69.0,63.0,66.0,14090500
2024-05-08,61.0,66.0,61.0,62.0,11594700
2024-05-13,63.0,63.0,60.0,61.0,6618000
2024-05-14,62.0,64.0,60.0,61.0,14480200
2024-05-15,60.0,62.0,60.0,60.0,5444700
2024-05-16,59.0,76.0,59.0,69.0,132434600
2024-05-17,69.0,71.0,65.0,66.0,29257800
2024-05-20,65.0,67.0,63.0,64.0,13730200
2024-05-21,65.0,66.0,63.0,65.0,4697100
2024-05-22,65.0,66.0,63.0,63.0,6170300
2024-05-27,63.0,64.0,60.0,61.0,7985200
2024-05-28,61.0,63.0,61.0,62.0,3614500
2024-05-29,62.0,69.0,62.0,66.0,42453800
2024-05-30,67.0,67.0,63.0,64.0,6894800
2024-05-31,64.0,67.0,57.0,58.0,40062100
2024-06-03,56.0,61.0,56.0,58.0,15562800
2024-06-04,50.0,59.0,50.0,55.0,19885100
2024-06-05,56.0,56.0,50.0,50.0,36740700
2024-06-06,50.0,51.0,50.0,50.0,6686700
2024-06-07,50.0,52.0,50.0,50.0,16221700
2024-06-10,51.0,52.0,50.0,50.0,5095800
2024-06-11,50.0,51.0,50.0,50.0,1353900
2024-06-12,50.0,51.0,50.0,50.0,4925200
2024-06-13,50.0,51.0,50.0,50.0,2385600
