date,open,high,low,close,volume
2024-04-16,50.0,50.0,50.0,50.0,25300
2024-04-17,50.0,50.0,50.0,50.0,8800
2024-04-18,50.0,50.0,50.0,50.0,6500
2024-04-19,50.0,50.0,50.0,50.0,7700
2024-04-22,50.0,50.0,50.0,50.0,4000
2024-04-23,50.0,50.0,50.0,50.0,227400
2024-04-24,50.0,50.0,50.0,50.0,34400
2024-04-25,50.0,50.0,50.0,50.0,248800
2024-04-26,50.0,50.0,50.0,50.0,4800
2024-04-29,50.0,50.0,50.0,50.0,58100
2024-04-30,50.0,50.0,50.0,50.0,23600
2024-05-02,50.0,50.0,50.0,50.0,127400
2024-05-03,50.0,50.0,50.0,50.0,223400
2024-05-06,50.0,50.0,50.0,50.0,121300
2024-05-07,50.0,50.0,50.0,50.0,43400
2024-05-08,50.0,50.0,50.0,50.0,6600
2024-05-13,50.0,50.0,50.0,50.0,25900
2024-05-14,50.0,50.0,50.0,50.0,25500
2024-05-15,50.0,50.0,50.0,50.0,41800
2024-05-16,50.0,50.0,50.0,50.0,8368000
2024-05-17,50.0,50.0,50.0,50.0,195500
2024-05-20,50.0,50.0,50.0,50.0,14400
2024-05-21,50.0,50.0,50.0,50.0,65500
2024-05-22,50.0,50.0,50.0,50.0,52200
2024-05-27,50.0,50.0,50.0,50.0,23100
2024-05-28,50.0,50.0,50.0,50.0,17000
2024-05-29,50.0,50.0,50.0,50.0,104900
2024-05-30,50.0,50.0,50.0,50.0,5300
2024-05-31,45.0,45.0,45.0,45.0,94900
2024-06-03,41.0,41.0,41.0,41.0,3887100
2024-06-04,37.0,37.0,37.0,37.0,2730000
2024-06-05,34.0,34.0,34.0,34.0,848800
2024-06-06,31.0,31.0,31.0,31.0,2975400
2024-06-07,28.0,28.0,28.0,28.0,2886300
2024-06-10,26.0,26.0,26.0,26.0,2566200
2024-06-11,24.0,24.0,24.0,24.0,15409100
2024-06-12,23.0,23.0,22.0,23.0,44794400
2024-06-13,23.0,23.0,23.0,23.0,42410700
2024-06-14,23.0,25.0,23.0,25.0,23214700
2024-06-19,27.0,27.0,27.0,27.0,10912200
2024-06-20,29.0,29.0,29.0,29.0,4941500
2024-06-21,31.0,31.0,31.0,31.0,3203700
2024-06-24,34.0,34.0,34.0,34.0,13939600
2024-06-25,36.0,37.0,35.0,37.0,34987200
2024-06-26,36.0,36.0,34.0,34.0,11082000
2024-06-27,32.0,32.0,31.0,32.0,9190200
2024-06-28,32.0,32.0,30.0,30.0,1740500
2024-07-01,30.0,30.0,29.0,30.0,6264900
2024-07-02,30.0,31.0,29.0,30.0,7485800
2024-07-03,31.0,33.0,31.0,33.0,6327600
2024-07-04,34.0,35.0,34.0,35.0,5217300
2024-07-05,37.0,38.0,37.0,38.0,12911800
2024-07-08,40.0,40.0,39.0,40.0,13192000
2024-07-09,42.0,44.0,42.0,44.0,23104100
2024-07-10,47.0,47.0,47.0,47.0,16485300
2024-07-11,49.0,50.0,49.0,50.0,27102600
2024-07-12,50.0,50.0,47.0,50.0,31119000
2024-07-15,50.0,50.0,50.0,50.0,15827900
2024-07-16,50.0,53.0,49.0,53.0,33591500
