date,open,high,low,close,volume
2024-04-16,3570.0,3750.0,3560.0,3680.0,179900
2024-04-17,3700.0,3800.0,3680.0,3710.0,108300
2024-04-18,3710.0,3750.0,3480.0,3700.0,114600
2024-04-19,3700.0,3700.0,3550.0,3680.0,49800
2024-04-22,3680.0,3700.0,3580.0,3670.0,44300
2024-04-23,3680.0,3750.0,3620.0,3630.0,64100
2024-04-24,3630.0,3710.0,3610.0,3630.0,27300
2024-04-25,3630.0,3630.0,3560.0,3560.0,64800
2024-04-26,3630.0,3630.0,3500.0,3500.0,39700
2024-04-29,3500.0,3560.0,3400.0,3540.0,37200
2024-04-30,3560.0,3600.0,3540.0,3590.0,42900
2024-05-02,3590.0,3600.0,3500.0,3560.0,93500
2024-05-03,3550.0,3570.0,3500.0,3500.0,67400
2024-05-06,3500.0,3600.0,3500.0,3530.0,23400
2024-05-07,3510.0,3510.0,3410.0,3410.0,109800
2024-05-08,3410.0,3430.0,3230.0,3300.0,130800
2024-05-13,3300.0,3300.0,3190.0,3190.0,138700
2024-05-14,3200.0,3230.0,3100.0,3100.0,128300
2024-05-15,3100.0,3100.0,3000.0,3040.0,119400
2024-05-16,3040.0,3250.0,3020.0,3100.0,89000
2024-05-17,3100.0,3130.0,3010.0,3130.0,35000
2024-05-20,3130.0,3140.0,3050.0,3070.0,74800
2024-05-21,3080.0,3100.0,3030.0,3060.0,21900
2024-05-22,3080.0,3100.0,3050.0,3070.0,41300
2024-05-27,3070.0,3100.0,3070.0,3090.0,143600
2024-05-28,3090.0,3120.0,3090.0,3090.0,32100
2024-05-29,3090.0,3090.0,3010.0,3050.0,56800
2024-05-30,3060.0,3060.0,2910.0,2990.0,147300
2024-05-31,3000.0,3000.0,2950.0,3000.0,32300
2024-06-03,3000.0,3070.0,2990.0,3070.0,94400
2024-06-04,3070.0,3090.0,3030.0,3050.0,51500
2024-06-05,3050.0,3070.0,3000.0,3030.0,67000
2024-06-06,3050.0,3050.0,2910.0,3000.0,57700
2024-06-07,3000.0,3030.0,2920.0,3030.0,48000
2024-06-10,3030.0,3040.0,2930.0,3000.0,61000
2024-06-11,3000.0,3030.0,2980.0,3020.0,14300
2024-06-12,3020.0,3020.0,2950.0,2980.0,40400
2024-06-13,3000.0,3000.0,2950.0,2990.0,40500
2024-06-14,2990.0,3000.0,2850.0,2890.0,162000
2024-06-19,2890.0,2890.0,2510.0,2640.0,133300
2024-06-20,2650.0,2750.0,2650.0,2690.0,45500
2024-06-21,2690.0,2710.0,2580.0,2700.0,99400
2024-06-24,2700.0,2750.0,2600.0,2680.0,94000
2024-06-25,2700.0,2710.0,2680.0,2680.0,56400
2024-06-26,2680.0,2690.0,2660.0,2680.0,49400
2024-06-27,2680.0,2690.0,2660.0,2660.0,60700
2024-06-28,2660.0,2690.0,2660.0,2690.0,75700
2024-07-01,2690.0,2800.0,2690.0,2760.0,157100
2024-07-02,2770.0,2830.0,2750.0,2770.0,129400
2024-07-03,2800.0,2850.0,2780.0,2850.0,48500
2024-07-04,2860.0,2860.0,2780.0,2830.0,137000
2024-07-05,2840.0,2840.0,2790.0,2830.0,60700
2024-07-08,2840.0,2890.0,2810.0,2890.0,176400
2024-07-09,2900.0,2940.0,2880.0,2910.0,144800
2024-07-10,2940.0,2950.0,2910.0,2940.0,65500
2024-07-11,2940.0,2960.0,2900.0,2950.0,81600
2024-07-12,2950.0,2970.0,2930.0,2970.0,33000
2024-07-15,2970.0,2990.0,2930.0,2940.0,90300
2024-07-16,2950.0,3000.0,2870.0,2960.0,114200
2024-07-17,2960.0,2960.0,2890.0,2930.0,71100
2024-07-18,2920.0,2950.0,2910.0,2940.0,155700
2024-07-19,2940.0,3080.0,2930.0,3010.0,227800
2024-07-22,3010.0,3420.0,3010.0,3280.0,450200
2024-07-23,3280.0,3340.0,3240.0,3250.0,382900
2024-07-24,3250.0,3260.0,3160.0,3200.0,85800
2024-07-25,3200.0,3210.0,3120.0,3180.0,80400
2024-07-26,3190.0,3200.0,3120.0,3130.0,96000
2024-07-29,3130.0,3170.0,3130.0,3130.0,50000
2024-07-30,3130.0,3130.0,3080.0,3100.0,62500
2024-07-31,3110.0,3110.0,3010.0,3050.0,72000
2024-08-01,3060.0,3100.0,3030.0,3050.0,84700
2024-08-02,3050.0,3100.0,3030.0,3040.0,142800
2024-08-05,3080.0,3100.0,2890.0,2900.0,179500
2024-08-06,2900.0,2960.0,2870.0,2950.0,107600
2024-08-07,2950.0,3150.0,2950.0,3010.0,97200
2024-08-08,3060.0,3060.0,2950.0,2990.0,102600
2024-08-09,2990.0,3000.0,2970.0,2980.0,86000
2024-08-12,2980.0,3020.0,2980.0,2990.0,77300
2024-08-13,2990.0,3090.0,2980.0,3040.0,114900
2024-08-14,3080.0,3080.0,3040.0,3050.0,124600
2024-08-15,3050.0,3070.0,2970.0,3000.0,97400
2024-08-16,3010.0,3050.0,3010.0,3030.0,79200
2024-08-19,3030.0,3080.0,3010.0,3050.0,81800
2024-08-20,3050.0,3070.0,3030.0,3070.0,66400
2024-08-21,3070.0,3080.0,3040.0,3050.0,146100
2024-08-22,3010.0,3050.0,3000.0,3030.0,73400
2024-08-23,3050.0,3080.0,3030.0,3060.0,160500
2024-08-26,3060.0,3080.0,3050.0,3070.0,151800
2024-08-27,3070.0,3080.0,3050.0,3060.0,116000
2024-08-28,3060.0,3300.0,3050.0,3250.0,645500
2024-08-29,3250.0,3990.0,3240.0,3650.0,2947300
2024-08-30,3650.0,3850.0,3420.0,3520.0,821900
2024-09-02,3520.0,3650.0,3520.0,3600.0,221200
2024-09-03,3600.0,3650.0,3540.0,3540.0,170900
2024-09-04,3500.0,3630.0,3480.0,3550.0,131600
2024-09-05,3550.0,3580.0,3400.0,3470.0,107400
2024-09-06,3470.0,3560.0,3450.0,3470.0,132700
2024-09-09,3480.0,3500.0,3420.0,3490.0,112700
2024-09-10,3490.0,3500.0,3370.0,3370.0,177600
2024-09-11,3380.0,3380.0,3170.0,3210.0,345100
2024-09-12,3210.0,3400.0,3210.0,3350.0,204700
2024-09-13,3350.0,3400.0,3320.0,3390.0,74300
2024-09-17,3390.0,3400.0,3340.0,3360.0,104200
2024-09-18,3360.0,3450.0,3350.0,3350.0,136500
2024-09-19,3350.0,3430.0,3350.0,3390.0,88700
2024-09-20,3400.0,3470.0,3380.0,3440.0,116000
2024-09-23,3440.0,3550.0,3430.0,3470.0,196800
2024-09-24,3470.0,3500.0,3450.0,3450.0,131700
2024-09-25,3450.0,3500.0,3380.0,3410.0,159100
2024-09-26,3430.0,3430.0,3390.0,3400.0,61100
2024-09-27,3400.0,3460.0,3400.0,3400.0,99400
2024-09-30,3400.0,3430.0,3380.0,3380.0,96200
2024-10-01,3410.0,3410.0,3310.0,3350.0,93400
2024-10-02,3350.0,3410.0,3350.0,3360.0,29200
2024-10-03,3370.0,3390.0,3370.0,3380.0,67200
2024-10-04,3380.0,3390.0,3350.0,3360.0,45100
2024-10-07,3370.0,3430.0,3370.0,3380.0,97400
2024-10-08,3400.0,3410.0,3380.0,3380.0,64400
2024-10-09,3410.0,3420.0,3300.0,3340.0,102400
2024-10-10,3370.0,3400.0,3320.0,3330.0,64200
2024-10-11,3350.0,3380.0,3330.0,3370.0,43900
2024-10-14,3370.0,3400.0,3340.0,3370.0,222500
2024-10-15,3360.0,3400.0,3310.0,3370.0,53500
2024-10-16,3370.0,3400.0,3370.0,3390.0,43800
2024-10-17,3390.0,3470.0,3370.0,3470.0,269200
2024-10-18,3470.0,3500.0,3430.0,3450.0,152600
2024-10-21,3440.0,3450.0,3400.0,3420.0,161200
2024-10-22,3420.0,3430.0,3400.0,3410.0,87500
2024-10-23,3410.0,3410.0,3380.0,3390.0,74000
2024-10-24,3390.0,3390.0,3370.0,3380.0,64700
2024-10-25,3380.0,3380.0,3300.0,3340.0,101300
2024-10-28,3340.0,3370.0,3330.0,3340.0,56600
2024-10-29,3340.0,3340.0,3310.0,3320.0,144100
2024-10-30,3320.0,3340.0,3300.0,3320.0,70800
2024-10-31,3340.0,3400.0,3300.0,3310.0,86500
2024-11-01,3310.0,3320.0,3300.0,3300.0,75600
2024-11-04,3300.0,3400.0,3140.0,3240.0,232200
2024-11-05,3310.0,3310.0,3180.0,3190.0,56800
2024-11-06,3190.0,3200.0,3150.0,3150.0,39900
2024-11-07,3150.0,3150.0,3040.0,3050.0,130800
2024-11-08,3050.0,3080.0,3050.0,3070.0,39600
2024-11-11,3070.0,3070.0,2950.0,3000.0,99300
2024-11-12,3000.0,3050.0,2980.0,3020.0,46000
2024-11-13,3020.0,3070.0,3020.0,3070.0,38800
2024-11-14,3070.0,3110.0,3050.0,3090.0,31400
2024-11-15,3110.0,3110.0,3060.0,3060.0,23500
2024-11-18,3060.0,3110.0,3000.0,3000.0,52400
2024-11-19,3000.0,3060.0,2960.0,2980.0,67000
2024-11-20,2980.0,3010.0,2980.0,3000.0,13300
2024-11-21,3000.0,3010.0,2970.0,2990.0,27500
2024-11-22,2980.0,3000.0,2970.0,3000.0,45900
2024-11-25,3000.0,3000.0,2980.0,3000.0,31800
2024-11-26,3000.0,3100.0,2970.0,2970.0,62000
2024-11-28,2980.0,3010.0,2970.0,2970.0,36000
2024-11-29,3000.0,3000.0,2950.0,2950.0,43300
