date,open,high,low,close,volume
2024-04-16,50.0,50.0,50.0,50.0,500
2024-04-17,50.0,50.0,50.0,50.0,1200
2024-04-18,50.0,50.0,50.0,50.0,600
2024-04-19,50.0,50.0,50.0,50.0,11000
2024-04-22,50.0,50.0,50.0,50.0,100
2024-04-23,50.0,50.0,50.0,50.0,0
2024-04-24,50.0,50.0,50.0,50.0,0
2024-04-25,50.0,50.0,50.0,50.0,3200
2024-04-26,50.0,50.0,50.0,50.0,25000
2024-04-29,50.0,50.0,50.0,50.0,400
2024-04-30,50.0,50.0,50.0,50.0,1000
2024-05-02,50.0,50.0,50.0,50.0,500
2024-05-03,50.0,50.0,50.0,50.0,100
2024-05-06,50.0,50.0,50.0,50.0,14600
2024-05-07,50.0,50.0,50.0,50.0,600
2024-05-08,50.0,50.0,50.0,50.0,1100
2024-05-13,50.0,50.0,50.0,50.0,13100
2024-05-14,50.0,50.0,50.0,50.0,3000
2024-05-15,50.0,50.0,50.0,50.0,1300
2024-05-16,50.0,50.0,50.0,50.0,126000
2024-05-17,50.0,50.0,50.0,50.0,200
2024-05-20,50.0,50.0,50.0,50.0,12700
2024-05-21,50.0,50.0,50.0,50.0,55000
2024-05-22,50.0,50.0,50.0,50.0,700
2024-05-27,50.0,50.0,50.0,50.0,0
2024-05-28,50.0,50.0,50.0,50.0,1900
2024-05-29,50.0,50.0,50.0,50.0,5700
2024-05-30,50.0,50.0,50.0,50.0,4500
2024-05-31,50.0,50.0,50.0,50.0,1100
2024-06-03,50.0,50.0,50.0,50.0,100
2024-06-04,50.0,50.0,50.0,50.0,0
2024-06-05,50.0,50.0,50.0,50.0,0
2024-06-06,50.0,50.0,50.0,50.0,100
2024-06-07,50.0,50.0,50.0,50.0,32200
2024-06-10,50.0,50.0,50.0,50.0,11000
2024-06-11,50.0,50.0,50.0,50.0,19100
2024-06-12,50.0,50.0,50.0,50.0,5400
2024-06-13,50.0,50.0,50.0,50.0,11700
2024-06-14,50.0,50.0,50.0,50.0,700
2024-06-19,50.0,50.0,50.0,50.0,0
2024-06-20,50.0,50.0,50.0,50.0,11100
2024-06-21,50.0,50.0,50.0,50.0,400
2024-06-24,50.0,50.0,50.0,50.0,900
2024-06-25,50.0,50.0,50.0,50.0,100
2024-06-26,50.0,50.0,50.0,50.0,7100
2024-06-27,50.0,50.0,50.0,50.0,4100
2024-06-28,50.0,50.0,50.0,50.0,10000
2024-07-01,50.0,50.0,50.0,50.0,7500
2024-07-02,50.0,50.0,50.0,50.0,7100
2024-07-03,50.0,50.0,50.0,50.0,24800
2024-07-04,50.0,50.0,50.0,50.0,12200
2024-07-05,50.0,50.0,50.0,50.0,12100
2024-07-08,50.0,50.0,50.0,50.0,51700
2024-07-09,50.0,50.0,50.0,50.0,29100
2024-07-10,50.0,50.0,50.0,50.0,26800
2024-07-11,50.0,50.0,50.0,50.0,7300
2024-07-12,50.0,50.0,50.0,50.0,9200
2024-07-15,50.0,50.0,50.0,50.0,4900
2024-07-16,50.0,50.0,50.0,50.0,19200
2024-07-17,50.0,50.0,50.0,50.0,30900
2024-07-18,50.0,50.0,50.0,50.0,1800
2024-07-19,50.0,50.0,50.0,50.0,103000
2024-07-22,50.0,50.0,50.0,50.0,15300
2024-07-23,50.0,50.0,50.0,50.0,52000
2024-07-24,50.0,50.0,50.0,50.0,24400
2024-07-25,50.0,50.0,50.0,50.0,3200
2024-07-26,50.0,50.0,50.0,50.0,100
2024-07-29,50.0,50.0,50.0,50.0,2000
2024-07-30,50.0,50.0,50.0,50.0,140000
2024-07-31,50.0,50.0,50.0,50.0,300
2024-08-01,50.0,50.0,50.0,50.0,200
2024-08-02,50.0,50.0,50.0,50.0,35200
2024-08-05,50.0,50.0,50.0,50.0,6000
2024-08-06,50.0,50.0,50.0,50.0,400
2024-08-07,50.0,50.0,50.0,50.0,15600
2024-08-08,50.0,50.0,50.0,50.0,100
2024-08-09,50.0,50.0,50.0,50.0,20200
2024-08-12,50.0,50.0,50.0,50.0,90300
2024-08-13,50.0,50.0,50.0,50.0,4700
2024-08-14,50.0,50.0,50.0,50.0,25500
2024-08-15,50.0,50.0,50.0,50.0,129000
2024-08-16,50.0,50.0,50.0,50.0,5000
2024-08-19,50.0,50.0,50.0,50.0,1500
2024-08-20,50.0,50.0,50.0,50.0,94500
2024-08-21,50.0,50.0,50.0,50.0,48300
2024-08-22,50.0,50.0,50.0,50.0,28900
2024-08-23,50.0,50.0,50.0,50.0,558200
