date,coal_pct,coal_lag1,coal_lag2,coal_ma5,oil_pct,oil_lag1,oil_lag2,oil_ma5,gold_pct,gold_lag1,gold_lag2,gold_ma5,cpo_pct,cpo_lag1,cpo_lag2,cpo_ma5,beras_pct,beras_lag1,beras_lag2,beras_ma5,gandum_pct,gandum_lag1,gandum_lag2,gandum_ma5,jagung_pct,jagung_lag1,jagung_lag2,jagung_ma5,kedelai_pct,kedelai_lag1,kedelai_lag2,kedelai_ma5
2023-04-25,0.011926229300270652,-0.0003611834911361189,-0.0007220657293547372,0.004860364314132282,-0.02369160684559457,0.013103106133225628,0.006905119587233832,-0.009676326752025677,0.0024634379740613443,0.004849697189157398,-0.013996800123359243,-0.0013428492917401114,-0.004388531304856613,0.0,0.0,-0.002103049421661396,-0.0023612750885477762,0.0014779781259237623,0.008045292014302818,-0.005170691579998943,-0.007381507381507335,-0.02757839063090295,-0.008985398727068494,-0.017672060249049104,-0.007293666026871426,-0.018092725216735772,-0.0007532956685498693,-0.009314903846153966,-0.013649547858727185,-0.012301988540613373,-0.009348914858096857,-0.009903640256959445
2023-04-26,0.0007143293108258231,0.011926229300270652,-0.0003611834911361189,0.003970545734573561,-0.038132899958769007,-0.02369160684559457,0.013103106133225628,-0.013263960722092683,-0.00416251194991224,0.0024634379740613443,0.004849697189157398,-0.0009532984218491025,-0.003820158683514596,-0.004388531304856613,0.0,-0.0020489404051048377,0.0017751479289940253,-0.0023612750885477762,0.0014779781259237623,-0.0022444037564230968,-0.018003913894324874,-0.007381507381507335,-0.02757839063090295,-0.01654774555943539,-0.007733952049497339,-0.007293666026871426,-0.018092725216735772,-0.009326660600545877,-0.006400276768725122,-0.013649547858727185,-0.012301988540613373,-0.009529602595296005
2023-04-27,-0.0014276388173992682,0.0007143293108258231,0.011926229300270652,0.0020133657642853464,0.008752738882826572,-0.038132899958769007,-0.02369160684559457,-0.006758251507865354,0.002115160067214017,-0.00416251194991224,0.0024634379740613443,-0.0017778353886129805,-0.003244837758112129,-0.003820158683514596,-0.004388531304856613,-0.002287792573473446,-0.0041346721795628705,0.0017751479289940253,-0.0023612750885477762,0.0009471378677559095,-0.01992825827022715,-0.018003913894324874,-0.007381507381507335,-0.01636307502315515,-0.02260327357755265,-0.007733952049497339,-0.007293666026871426,-0.011251435132032195,-0.006441504178272939,-0.006400276768725122,-0.013649547858727185,-0.009655407710678965
2023-04-28,0.0031451212337565426,-0.0014276388173992682,0.0007143293108258231,0.0027843594422767293,0.01492915819753926,0.008752738882826572,-0.038132899958769007,-0.005283890882356701,0.00010048302398191211,0.002115160067214017,-0.00416251194991224,0.0010665890843428727,-0.0017756732761171623,-0.003244837758112129,-0.003820158683514596,-0.002645813734713065,0.031138790035587283,-0.0041346721795628705,0.0017751479289940253,0.005559169672955111,0.008133387555917082,-0.01992825827022715,-0.018003913894324874,-0.01318267419962349,0.014354066985645897,-0.02260327357755265,-0.007733952049497339,-0.008437838674717368,0.01226563868932895,-0.006441504178272939,-0.006400276768725122,-0.005408757363833616
2023-05-01,-0.029143483287852656,0.0031451212337565426,-0.0014276388173992682,-0.0030056335373020993,-0.0028916690254738864,0.01492915819753926,0.008752738882826572,-0.008569295279471256,-0.003366640497496687,0.00010048302398191211,0.002115160067214017,-0.000572928515382598,-0.11384524162466647,-0.0017756732761171623,-0.003244837758112129,-0.025290337794022233,0.00661489790048897,0.031138790035587283,-0.0041346721795628705,0.006587072869493671,-0.025816861637757205,0.008133387555917082,-0.01992825827022715,-0.012643129770992245,0.005503144654088077,0.014354066985645897,-0.02260327357755265,-0.0036692950269342495,0.007270209451272214,0.01226563868932895,-0.006441504178272939,-0.0014547973675094195
2023-05-02,-0.013578026447821134,-0.029143483287852656,0.0031451212337565426,-0.008039171008708101,-0.05030888900005004,-0.0028916690254738864,0.01492915819753926,-0.01377374884765159,0.015579320375974648,-0.003366640497496687,0.00010048302398191211,0.002041621715357378,0.020073603211776536,-0.11384524162466647,-0.0017756732761171623,-0.02141042699891138,0.00828571428571423,0.00661489790048897,0.031138790035587283,0.008705813613789193,-0.013664596273291973,-0.025816861637757205,0.008133387555917082,-0.013932511878875675,-0.0023455824863174435,0.005503144654088077,0.014354066985645897,-0.002664159222692475,-0.010482900842069043,0.007270209451272214,0.01226563868932895,-0.0007978354377689012
2023-05-03,-0.042782740038133316,-0.013578026447821134,-0.029143483287852656,-0.016570445836918024,-0.0396972633548085,-0.05030888900005004,-0.0028916690254738864,-0.013735490772730174,0.007099203897717121,0.015579320375974648,-0.003366640497496687,0.004305761518050177,0.0003279763857002571,0.020073603211776536,-0.11384524162466647,-0.021013597033374576,0.004817228676678997,0.00828571428571423,0.00661489790048897,0.009267840593141896,0.05163727959697728,-0.013664596273291973,-0.025816861637757205,-0.0003266906239791645,0.011363636363636465,-0.0023455824863174435,0.005503144654088077,0.0011785040854808138,0.00590482806530046,-0.010482900842069043,0.007270209451272214,0.0016663773650409386
2023-05-04,-0.015545996622547187,-0.042782740038133316,-0.013578026447821134,-0.019498473671952787,0.0023503133505013984,-0.0396972633548085,-0.05030888900005004,-0.015251910267600421,0.009563257738115283,0.007099203897717121,0.015579320375974648,0.0058063395363345816,0.0,0.0003279763857002571,0.020073603211776536,-0.020770202020202078,0.0028200789622110367,0.004817228676678997,0.00828571428571423,0.010560146923783265,0.008383233532934131,0.05163727959697728,-0.013664596273291973,0.005473856209150307,0.0019372336303757898,0.011363636363636465,-0.0023455824863174435,0.006121007612022167,0.00034530386740327934,0.00590482806530046,-0.010482900842069043,0.003015284372508864
2023-05-05,0.0015791310369730471,-0.015545996622547187,-0.042782740038133316,-0.02024643646785851,0.03862073174838354,0.0023503133505013984,-0.0396972633548085,-0.01118732945585632,-0.014941394329071045,0.009563257738115283,0.007099203897717121,0.0027125361434263695,0.0485245901639344,0.0,0.0003279763857002571,-0.011282315775900997,0.016310461192351022,0.0028200789622110367,0.004817228676678997,0.007780554293502995,0.02454473475851149,0.008383233532934131,0.05163727959697728,0.008856748192085595,0.010440835266821269,0.0019372336303757898,0.011363636363636465,0.005381795491771424,0.014152571625819732,0.00034530386740327934,0.00590482806530046,0.0034208707671044003
2023-05-08,0.0,0.0015791310369730471,-0.015545996622547187,-0.014399512410622206,0.02270915026785958,0.03862073174838354,0.0023503133505013984,-0.006137248930656147,0.004411630963793378,-0.014941394329071045,0.009563257738115283,0.0042510205518107025,0.0381488430268917,0.0485245901639344,0.0,0.02158320292123128,0.004427227448810189,0.016310461192351022,0.0028200789622110367,0.0073260073260073,-0.009273570324574987,0.02454473475851149,0.008383233532934131,0.012000644329897003,0.004975124378109541,0.010440835266821269,0.0019372336303757898,0.005275407292474776,-0.00017018379850242127,0.014152571625819732,0.00034530386740327934,0.0019284410620199477
2023-05-09,-0.012613310944954548,0.0,0.0015791310369730471,-0.014221315032304171,0.005583694237731862,0.02270915026785958,0.03862073174838354,0.005691893648626323,0.004885704044411021,0.004411630963793378,-0.014941394329071045,0.0021609044395165533,0.002409638554216942,0.0381488430268917,0.0485245901639344,0.017808131741877675,-0.007988980716253424,0.004427227448810189,0.016310461192351022,0.004027972027972115,-0.016380655226209018,-0.009273570324574987,0.02454473475851149,0.011142061281337101,-0.02170601675552175,0.004975124378109541,0.010440835266821269,0.001311930853526766,-0.011574468085106426,-0.00017018379850242127,0.014152571625819732,0.001684138168070115
2023-05-10,-0.029940119760479056,-0.012613310944954548,0.0,-0.011273147784772064,-0.013300603652178444,0.005583694237731862,0.02270915026785958,0.010892203876367024,-0.0027993081762891503,0.004885704044411021,0.004411630963793378,0.00018707472200674147,-0.018329326923076872,0.002409638554216942,0.0381488430268917,0.013608428446005405,0.0077756178839212264,-0.007988980716253424,0.004427227448810189,0.0046247283668579,-0.003568596352101494,-0.016380655226209018,-0.009273570324574987,0.00062967335694597,0.005060334760607299,-0.02170601675552175,0.004975124378109541,7.707129094414178e-05,-0.010504563457895633,-0.011574468085106426,-0.00017018379850242127,-0.0015783694757067757
2023-05-11,-0.017695485809702927,-0.029940119760479056,-0.012613310944954548,-0.01164089151573966,-0.01871483099908422,-0.013300603652178444,0.005583694237731862,0.006549419751177288,-0.0077813586939793344,-0.0027993081762891503,0.004885704044411021,-0.003278080086243196,-0.02203856749311295,-0.018329326923076872,0.002409638554216942,0.008971106848975952,-0.0027555800496004146,0.0077756178839212264,-0.007988980716253424,0.003494176372712099,-0.02228412256267409,-0.003568596352101494,-0.016380655226209018,-0.005427515141980588,-0.020139426800929505,0.005060334760607299,-0.02170601675552175,-0.004315659679408057,0.004698920988513766,-0.010504563457895633,-0.011574468085106426,-0.0007216990858479599
2023-05-12,-0.0016757180628330648,-0.017695485809702927,-0.029940119760479056,-0.012423357542936109,-0.010802949476173662,-0.01871483099908422,-0.013300603652178444,-0.002964802538129807,-9.924612931011545e-05,-0.0077813586939793344,-0.0027993081762891503,-0.0002864193362095424,0.004381846635367781,-0.02203856749311295,-0.018329326923076872,0.0006745155751779475,0.009947499309201469,-0.0027555800496004146,0.0077756178839212264,0.0022660697507324024,0.016687016687016776,-0.02228412256267409,-0.003568596352101494,-0.0071180006327111744,0.0011857707509881354,-0.020139426800929505,0.005060334760607299,-0.006191950464396245,-0.0057162653732893975,0.004698920988513766,-0.010504563457895633,-0.0046772363036076126
2023-05-15,-0.005455321171252581,-0.0016757180628330648,-0.017695485809702927,-0.01364155937744882,0.014291562817269954,-0.010802949476173662,-0.01871483099908422,-0.004684083928196192,0.0017374038222883748,-9.924612931011545e-05,-0.0077813586939793344,-0.0008199846740989392,-0.009660330320972244,0.004381846635367781,-0.02203856749311295,-0.008701513573135644,-0.022982216142270917,0.009947499309201469,-0.0027555800496004146,-0.0032535568545274396,0.0580464371497198,0.016687016687016776,-0.02228412256267409,0.006292815039031341,-0.06435057244374265,0.0011857707509881354,-0.020139426800929505,-0.019937694704049824,-0.023867595818815368,-0.0057162653732893975,0.004698920988513766,-0.009398431291247622
2023-05-16,-0.01139239218667587,-0.005455321171252581,-0.0016757180628330648,-0.013416146540987328,-0.004253617978799751,0.014291562817269954,-0.010802949476173662,-0.006689048213544213,-0.014667976008888806,0.0017374038222883748,-9.924612931011545e-05,-0.004726161739719736,-0.009125235997482717,-0.009660330320972244,0.004381846635367781,-0.011065092415157407,-0.02492299075889104,-0.022982216142270917,0.009947499309201469,-0.006583679114799512,-0.020052970109723844,0.0580464371497198,0.016687016687016776,0.005382727776458429,-0.01898734177215189,-0.06435057244374265,0.0011857707509881354,-0.01938970120788308,-0.026235945029448482,-0.023867595818815368,-0.0057162653732893975,-0.012243189507830765
2023-05-17,0.005975219284035216,-0.01139239218667587,-0.005455321171252581,-0.006127762136369785,0.027366110294294366,-0.004253617978799751,0.014291562817269954,0.0014639217580332264,-0.0038724970567511896,-0.014667976008888806,0.0017374038222883748,-0.00494730322060255,-0.0057161003493172435,-0.009125235997482717,-0.009660330320972244,-0.008501062632829015,0.005743825387708235,-0.02492299075889104,-0.022982216142270917,-0.007072844731565997,-0.03397683397683393,-0.020052970109723844,0.0580464371497198,-0.000866073537516665,-0.033978494623655875,-0.01898734177215189,-0.06435057244374265,-0.027228525121555824,-0.019794721407624616,-0.026235945029448482,-0.023867595818815368,-0.014054664877463208
2023-05-18,-0.0021213407147807617,0.005975219284035216,-0.01139239218667587,-0.002956081081081141,-0.014293119636263452,0.027366110294294366,-0.004253617978799751,0.002338863084581755,-0.012217878410890615,-0.0038724970567511896,-0.014667976008888806,-0.005810524005615991,-0.006068348770360887,-0.0057161003493172435,-0.009125235997482717,-0.005232631446223657,-0.009994288977727028,0.005743825387708235,-0.02492299075889104,-0.008525436087273519,-0.021982414068745015,-0.03397683397683393,-0.020052970109723844,-0.0007880220646178104,-0.011130899376669667,-0.033978494623655875,-0.01898734177215189,-0.025741419526824516,-0.0028047868362004458,-0.019794721407624616,-0.026235945029448482,-0.015759312320916874
2023-05-19,0.006802747127023556,-0.0021213407147807617,0.005975219284035216,-0.0012706480304954804,-0.003690993633589157,-0.014293119636263452,0.027366110294294366,0.0037387734835563347,0.011346767785266998,-0.012217878410890615,-0.0038724970567511896,-0.0035950682274625834,0.008354755784061751,-0.006068348770360887,-0.0057161003493172435,-0.004499651435452279,-0.015575425439861568,-0.009994288977727028,0.005743825387708235,-0.013690105787181106,-0.011033919084593391,-0.021982414068745015,-0.03397683397683393,-0.006151419558359628,-0.0013507429085997114,-0.011130899376669667,-0.033978494623655875,-0.026934587430525903,-0.019501218826176614,-0.0028047868362004458,-0.019794721407624616,-0.018595342066957787
2023-05-22,0.00506755461476871,0.006802747127023556,-0.0021213407147807617,0.0008481764206953457,0.005424662910584743,-0.003690993633589157,-0.014293119636263452,0.0020076992911721714,-0.0019709417496271975,0.011346767785266998,-0.012217878410890615,-0.004353824364387027,-0.004461440407903083,0.008354755784061751,-0.006068348770360887,-0.0034377387318562658,-0.013477878699091672,-0.015575425439861568,-0.009994288977727028,-0.011700602236879853,0.0020661157024792765,-0.011033919084593391,-0.021982414068745015,-0.0172988414537375,0.029756537421100182,-0.0013507429085997114,-0.011130899376669667,-0.007557117750439324,0.026008797093134417,-0.019501218826176614,-0.0028047868362004458,-0.008824947161555907
2023-05-23,0.0,0.00506755461476871,0.006802747127023556,0.0031355906341035134,0.011185662561077114,0.005424662910584743,-0.003690993633589157,0.005088301239791759,-0.001215325275835788,-0.0019709417496271975,0.011346767785266998,-0.0016195807350407598,-0.006081946222791346,-0.004461440407903083,0.008354755784061751,-0.0028107831864060406,-0.008613008613008621,-0.013477878699091672,-0.015575425439861568,-0.008357030932621412,0.026391752577319627,0.0020661157024792765,-0.011033919084593391,-0.008155684754522108,0.01138353765323985,0.029756537421100182,-0.0013507429085997114,-0.0013281388347795575,-0.01397949673811738,0.026008797093134417,-0.019501218826176614,-0.006210018330776945
2023-05-24,-0.0029411636480763947,0.0,0.00506755461476871,0.0013516990011326335,0.019781420417785744,0.011185662561077114,0.005424662910584743,0.003672327837706435,-0.004867154465174606,-0.001215325275835788,-0.0019709417496271975,-0.001814835334535525,0.0006441223832527321,-0.006081946222791346,-0.004461440407903083,-0.0015374759769378743,-0.0044937088076693055,-0.008613008613008621,-0.013477878699091672,-0.010475800316029793,-0.025713137806347985,0.026391752577319627,0.0020661157024792765,-0.00626882683383545,0.016883116883116944,0.01138353765323985,0.029756537421100182,0.009132015249578851,0.0015122873345936316,-0.01397949673811738,0.026008797093134417,-0.0018821757952193208
2023-05-25,-0.0012642353472384071,-0.0029411636480763947,0.0,0.0015186054561067142,-0.026799367761154436,0.019781420417785744,0.011185662561077114,0.0010454003312603266,-0.01003671935607986,-0.004867154465174606,-0.001215325275835788,-0.001361071823261617,0.004184100418409997,0.0006441223832527321,-0.006081946222791346,0.0005132811497499112,-0.0009027986758952666,-0.0044937088076693055,-0.008613008613008621,-0.00869410929737402,-0.003298969072164981,-0.025713137806347985,0.026391752577319627,-0.0024578076355890044,0.005959982971477151,0.016883116883116944,0.01138353765323985,0.012475839044104875,-0.0003775009437523291,0.0015122873345936316,-0.01397949673811738,-0.0013954365453515694
2023-05-26,0.004472563538370222,-0.0012642353472384071,-0.0029411636480763947,0.001061405526373127,0.009047925422020153,-0.026799367761154436,0.019781420417785744,0.0035767305995708654,0.0005146415586252395,-0.01003671935607986,-0.004867154465174606,-0.0035191903226369226,0.0028846153846153744,0.004184100418409997,0.0006441223832527321,-0.000577145055790762,0.028313253012048234,-0.0009027986758952666,-0.0044937088076693055,5.966231131804278e-05,0.01944559371121235,-0.003298969072164981,-0.025713137806347985,0.0036136662286465615,0.022429115531104493,0.005959982971477151,0.016883116883116944,0.0171815341895174,0.010007552870090697,-0.0003775009437523291,0.0015122873345936316,0.004532064355313947
