date,close
2023-03-27,1783.5
2023-03-28,1774.5
2023-03-29,1770.5
2023-03-30,1760.0
2023-03-31,1741.5
2023-04-03,1708.0
2023-04-04,1679.0
2023-04-05,1683.0
2023-04-06,1663.5
2023-04-10,1641.0
2023-04-11,1695.5
2023-04-12,1755.0
2023-04-13,1754.5
2023-04-14,1738.5
2023-04-17,1733.0
2023-04-18,1734.0
2023-04-19,1712.0
2023-04-20,1678.0
2023-04-21,1691.5
2023-04-24,1694.0
2023-04-25,1690.0
2023-04-26,1693.0
2023-04-27,1686.0
2023-04-28,1738.5
2023-05-01,1750.0
2023-05-02,1764.5
2023-05-03,1773.0
2023-05-04,1778.0
2023-05-05,1807.0
2023-05-08,1815.0
2023-05-09,1800.5
2023-05-10,1814.5
2023-05-11,1809.5
2023-05-12,1827.5
2023-05-15,1785.5
2023-05-16,1741.0
2023-05-17,1751.0
2023-05-18,1733.5
2023-05-19,1706.5
2023-05-22,1683.5
2023-05-23,1669.0
2023-05-24,1661.5
2023-05-25,1660.0
2023-05-26,1707.0
2023-05-30,1703.0
2023-05-31,1729.0
2023-06-01,1748.0
2023-06-02,1769.0
2023-06-05,1793.5
2023-06-06,1812.5
2023-06-07,1831.0
2023-06-08,1878.0
2023-06-09,1902.5
2023-06-12,1966.5
2023-06-13,1846.5
2023-06-14,1762.5
2023-06-15,1774.0
2023-06-16,1779.5
2023-06-20,1719.0
2023-06-21,1745.0
2023-06-22,1761.0
2023-06-23,1770.0
2023-06-26,1794.0
2023-06-27,1767.5
2023-06-28,1748.5
2023-06-29,1770.5
2023-06-30,1805.5
2023-07-03,1804.5
2023-07-05,1827.0
2023-07-06,1864.0
2023-07-07,1868.5
2023-07-10,1910.0
2023-07-11,1916.0
2023-07-12,1919.5
2023-07-13,1890.0
2023-07-14,1772.5
2023-07-17,1536.5
2023-07-18,1557.5
2023-07-19,1564.5
2023-07-20,1588.5
2023-07-21,1590.0
2023-07-24,1619.5
2023-07-25,1593.0
2023-07-26,1584.5
2023-07-27,1579.0
2023-07-28,1562.5
2023-07-31,1547.0
2023-08-01,1584.5
2023-08-02,1593.5
2023-08-03,1608.0
2023-08-04,1595.0
2023-08-07,1592.0
2023-08-08,1589.0
2023-08-09,1607.0
2023-08-10,1603.5
2023-08-11,1599.0
2023-08-14,1563.5
2023-08-15,1558.5
2023-08-16,1555.0
2023-08-17,1553.5
2023-08-18,1554.5
2023-08-21,1551.5
2023-08-22,1549.0
2023-08-23,1544.0
2023-08-24,1571.5
2023-08-25,1568.0
2023-08-28,1608.0
2023-08-29,1654.5
2023-08-30,1670.5
2023-08-31,1679.0
2023-09-01,1664.5
2023-09-05,1686.0
2023-09-06,1675.0
2023-09-07,1625.5
2023-09-08,1610.0
2023-09-11,1581.5
2023-09-12,1581.0
2023-09-13,1612.0
2023-09-14,1646.0
2023-09-15,1621.5
2023-09-18,1601.5
2023-09-19,1603.0
2023-09-20,1596.0
2023-09-21,1579.5
2023-09-22,1582.5
2023-09-25,1585.0
2023-09-26,1619.0
2023-09-27,1617.5
2023-09-28,1613.0
2023-09-29,1591.0
2023-10-02,1588.0
2023-10-03,1576.5
2023-10-04,1564.5
2023-10-05,1567.5
2023-10-06,1604.5
2023-10-09,1582.5
2023-10-10,1587.0
2023-10-11,1593.0
2023-10-12,1593.0
2023-10-13,1595.5
2023-10-16,1580.5
2023-10-17,1585.5
2023-10-18,1586.0
2023-10-19,1577.5
2023-10-20,1583.5
2023-10-23,1609.5
2023-10-24,1611.5
2023-10-25,1612.0
2023-10-26,1624.5
2023-10-27,1621.5
2023-10-30,1607.0
2023-10-31,1612.0
2023-11-01,1624.5
2023-11-02,1616.0
2023-11-03,1621.5
2023-11-06,1622.0
2023-11-07,1632.0
2023-11-08,1663.0
2023-11-09,1666.5
2023-11-10,1690.0
2023-11-13,1685.0
2023-11-14,1673.0
2023-11-15,1694.0
