date,close
2024-04-14,2226.6294449515567
2024-04-15,2221.2242677103627
2024-04-16,2254.2495398641922
2024-04-17,2244.728752962855
2024-04-18,2241.3530849750205
2024-04-21,2239.177280751663
2024-04-22,2243.1481373920465
2024-04-23,2227.924610167778
2024-04-24,2239.0325344162056
2024-04-25,2238.278188964697
2024-04-28,2236.5624609236856
2024-04-29,2244.635731314907
2024-04-30,2247.43471228688
2024-05-01,2236.274000997552
2024-05-02,2223.834001854411
2024-05-05,2221.7462646645945
2024-05-06,2224.472751482641
2024-05-07,2226.6707298850674
2024-05-08,2225.144604537986
2024-05-09,2220.6214624217346
2024-05-12,2219.5466131119592
2024-05-13,2229.0281702027105
2024-05-14,2226.401066720678
2024-05-15,2204.8575016843265
2024-05-16,2207.399166945598
2024-05-19,2209.4230325276785
2024-05-20,2216.767858892545
2024-05-21,2211.368455339702
2024-05-22,2215.474469260755
2024-05-23,2222.6058441542195
2024-05-26,2214.7345466632723
2024-05-27,2219.2916136317153
2024-05-28,2224.568703185878
2024-05-29,2239.095552523717
2024-05-30,2243.4506105539385
2024-06-02,2243.1983988913616
2024-06-03,2237.365336862534
2024-06-04,2247.445425092551
2024-06-05,2251.3696479358914
2024-06-06,2242.0590528725716
2024-06-09,2245.1289012551356
2024-06-10,2250.9245628318236
2024-06-11,2250.0449608884555
2024-06-12,2242.3011403088767
2024-06-13,2245.8492573535245
2024-06-16,2271.742294047933
2024-06-17,2271.3989993189543
2024-06-18,2258.33142612492
2024-06-19,2257.4728791020693
2024-06-20,2271.893276130303
2024-06-23,2265.125603682587
2024-06-24,2258.856068066095
2024-06-25,2258.6552864214295
2024-06-26,2262.5455381934507
2024-06-27,2253.1924821246757
2024-06-30,2249.304963213423
2024-07-01,2255.432145605118
2024-07-02,2254.794031132886
2024-07-03,2248.0257586270845
2024-07-04,2247.3093123557715
2024-07-07,2235.201894069296
2024-07-08,2239.848153303369
2024-07-09,2238.403703640558
2024-07-10,2226.682278896876
2024-07-11,2219.771785420908
2024-07-14,2221.976948639534
2024-07-15,2231.0542410876897
2024-07-16,2227.501831730851
2024-07-17,2223.048770220043
2024-07-18,2229.676621920609
2024-07-21,2229.467585766073
2024-07-22,2230.285941666371
2024-07-23,2230.0427230827713
2024-07-24,2237.371248450207
2024-07-25,2259.6920450220373
2024-07-28,2245.9000144824954
2024-07-29,2245.9392120148013
2024-07-30,2251.989464034166
2024-07-31,2252.2585552637115
2024-08-01,2247.88748413105
2024-08-04,2237.187770924152
2024-08-05,2276.3405019855827
2024-08-06,2257.074137672894
2024-08-07,2231.5222865231863
2024-08-08,2227.4419506234203
2024-08-11,2221.229979199964
2024-08-12,2223.1809428906727
2024-08-13,2201.7642519668557
2024-08-14,2188.4325961185336
2024-08-15,2196.3086073847476
2024-08-18,2189.1401346792068
2024-08-19,2173.9373784367435
2024-08-20,2165.1710692759084
2024-08-21,2171.1208419580853
2024-08-22,2201.5144359637357
2024-08-25,2158.5064625021864
2024-08-26,2172.2930624854216
2024-08-27,2171.400097588582
2024-08-28,2167.2304638190612
2024-08-29,2176.7035193142738
2024-09-01,2189.0553835983783
2024-09-02,2180.830667665823
2024-09-03,2181.4645940505447
2024-09-04,2171.6279349247575
2024-09-05,2174.0724517053854
2024-09-08,2173.4222616661928
2024-09-09,2172.852042390889
2024-09-10,2175.1769408172286
2024-09-11,2168.209348371214
2024-09-12,2166.5823730390753
2024-09-15,2170.259561248233
2024-09-16,2169.192745137152
2024-09-17,2163.552984993799
2024-09-18,2160.7400814535663
2024-09-19,2150.5023062198743
2024-09-22,2149.2291817659916
2024-09-23,2151.9577247172774
2024-09-24,2150.877585207969
2024-09-25,2161.668303385142
2024-09-26,2150.092791737743
2024-09-29,2156.541040487591
2024-09-30,2161.823979238914
2024-10-01,2170.6588593713554
2024-10-02,2177.4158626048816
2024-10-03,2194.007116244951
2024-10-06,2230.1389626143355
2024-10-07,2243.0225492726963
2024-10-08,2221.99563591768
2024-10-09,2212.482800767185
2024-10-10,2213.3727290446163
2024-10-13,2202.6270064557807
2024-10-14,2197.3416353269636
2024-10-15,2188.6817687202524
2024-10-16,2189.2419895625553
2024-10-17,2175.0666411211023
2024-10-20,2178.2052611776
2024-10-21,2185.4453404475275
2024-10-22,2188.5224617377626
2024-10-23,2198.2232541250364
2024-10-24,2194.4315590947976
2024-10-28,2203.3538240061634
2024-10-29,2209.3300418914237
2024-10-30,2211.4697551371796
2024-10-31,2206.0353140179923
2024-11-01,2207.3469812963417
2024-11-04,2224.4689361510095
2024-11-05,2224.633054453881
2024-11-06,2205.6545761885027
2024-11-07,2204.04358340448
2024-11-08,2178.625421085294
2024-11-11,2179.82233719965
2024-11-12,2186.2128909823614
2024-11-13,2183.3205390773587
2024-11-14,2193.839646857301
2024-11-15,2204.019816194879
2024-11-18,2197.662829768408
2024-11-19,2184.5508434509265
2024-11-20,2185.255729542862
2024-11-21,2196.714535088047
2024-11-22,2186.557478335111
2024-11-25,2201.049402554391
2024-11-26,2196.450044169763
2024-11-27,2196.6354548291465
2024-11-28,2189.2163912952183
2024-11-29,2192.2158570198208
2024-12-02,2186.114672204819
2024-12-03,2188.174847335899
2024-12-04,2188.4180957989784
2024-12-05,2190.086683782383
2024-12-06,2182.031022003533
2024-12-09,2177.073423791559
2024-12-10,2185.2744599003895
2024-12-11,2194.6003681448287
2024-12-12,2198.4272914432513
2024-12-13,2197.066467593038
2024-12-16,2202.8287302522494
2024-12-17,2190.898565376531
2024-12-18,2186.283484889912
2024-12-19,2216.117165254309
2024-12-20,2190.5994862729085
2024-12-23,2214.9984221117948
2024-12-24,2222.5023656272615
2024-12-25,2189.4003486102815
2024-12-26,2065.093456604043
2024-12-27,2218.491812911085
2024-12-30,2216.832450591966
2024-12-31,2204.0804621951
2025-01-02,2223.9349984074065
2025-01-03,2219.7543600748295
2025-01-06,2210.33930432954
